date,level,event,dd_from_peak,rolling_peak_equity,current_equity,ticker,reason,exit_price,z_score,today_dispersion,action,new_stop
2023-11-17,6.0,halt_resumed,-5.1136,100000.0,-411361.68,,,,,,,
2023-11-20,6.0,halt_triggered,-5.1263,100000.0,-412625.37,,,,,,,
2023-11-21,6.0,halt_resumed,-5.1263,100000.0,-412633.4,,,,,,,
2023-11-22,6.0,halt_triggered,-5.1239,100000.0,-412386.33,,,,,,,
2023-11-24,6.0,halt_resumed,-5.128,100000.0,-412803.02,,,,,,,
2023-11-27,6.0,halt_triggered,-5.1087,100000.0,-410866.37,,,,,,,
2023-11-28,6.0,halt_resumed,-5.0954,100000.0,-409544.73000000004,,,,,,,
2023-11-29,6.0,halt_triggered,-5.1266,100000.0,-412662.59,,,,,,,
2023-11-30,6.0,halt_resumed,-5.1342,100000.0,-413418.60000000003,,,,,,,
2023-12-01,6.0,halt_triggered,-5.0995,100000.0,-409947.86,,,,,,,
2023-12-04,6.0,halt_resumed,-5.1352,100000.0,-413518.93,,,,,,,
2023-12-05,6.0,halt_triggered,-5.1047,100000.0,-410472.58,,,,,,,
2023-12-06,6.0,halt_resumed,-5.129,100000.0,-412896.93,,,,,,,
2023-12-07,6.0,halt_triggered,-5.1164,100000.0,-411641.06,,,,,,,
2023-12-08,6.0,halt_resumed,-5.1171,100000.0,-411708.4,,,,,,,
2023-12-11,6.0,halt_triggered,-4.9787,100000.0,-397873.92,,,,,,,
2023-12-12,6.0,halt_resumed,-4.9889,100000.0,-398889.11,,,,,,,
2023-12-13,6.0,halt_triggered,-4.8728,100000.0,-387276.5,,,,,,,
2023-12-18,6.0,halt_resumed,-4.9638,100000.0,-396384.53,,,,,,,
2023-12-19,6.0,halt_triggered,-4.9638,100000.0,-396384.53,,,,,,,
2023-12-20,6.0,halt_resumed,-4.984,100000.0,-398402.05,,,,,,,
2023-12-21,6.0,halt_triggered,-4.9474,100000.0,-394741.64,,,,,,,
2023-12-22,1.0,,,,,NTES,overnight_gap_down_21.5pct,82.0,,,,
2023-12-22,6.0,halt_resumed,-4.9702,100000.0,-397015.73000000004,,,,,,,
2023-12-26,6.0,halt_triggered,-4.9802,100000.0,-398024.55,,,,,,,
2023-12-27,6.0,halt_resumed,-4.9903,100000.0,-399031.79000000004,,,,,,,
2023-12-28,6.0,halt_triggered,-5.0004,100000.0,-400040.59,,,,,,,
2023-12-29,6.0,halt_resumed,-4.9926,100000.0,-399259.03,,,,,,,
2024-01-02,6.0,halt_triggered,-5.0027,100000.0,-400267.82,,,,,,,
2024-01-03,6.0,halt_resumed,-4.8899,100000.0,-388994.13,,,,,,,
2024-01-04,6.0,halt_triggered,-4.8422,100000.0,-384218.76,,,,,,,
2024-01-05,6.0,halt_resumed,-4.8505,100000.0,-385047.99,,,,,,,
2024-01-08,6.0,halt_triggered,-4.8569,100000.0,-385685.06,,,,,,,
2024-01-09,6.0,halt_resumed,-4.8037,100000.0,-380367.46,,,,,,,
2024-01-10,6.0,halt_triggered,-4.8037,100000.0,-380367.46,,,,,,,
2024-01-11,6.0,halt_resumed,-4.838,100000.0,-383804.73000000004,,,,,,,
2024-01-12,6.0,halt_triggered,-4.8593,100000.0,-385931.48000000004,,,,,,,
2024-01-16,6.0,halt_resumed,-4.869,100000.0,-386897.28,,,,,,,
2024-01-17,6.0,halt_triggered,-4.9294,100000.0,-392940.45,,,,,,,
2024-01-18,6.0,halt_resumed,-4.9294,100000.0,-392940.45,,,,,,,
2024-01-19,6.0,halt_triggered,-4.9467,100000.0,-394667.07,,,,,,,
2024-01-22,1.0,,,,,ADM,overnight_gap_down_16.6pct,56.88,,,,
2024-01-22,6.0,halt_resumed,-4.967,100000.0,-396701.48000000004,,,,,,,
2024-01-23,6.0,halt_triggered,-4.9288,100000.0,-392877.57,,,,,,,
2024-01-24,6.0,halt_resumed,-4.9275,100000.0,-392749.31,,,,,,,
2024-01-25,1.0,,,,,HUM,overnight_gap_down_12.9pct,350.63,,,,
2024-01-25,6.0,halt_triggered,-4.8696,100000.0,-386962.32,,,,,,,
2024-01-26,6.0,halt_resumed,-4.8668,100000.0,-386681.47000000003,,,,,,,
2024-01-29,6.0,halt_triggered,-4.8841,100000.0,-388408.24,,,,,,,
2024-01-30,6.0,halt_resumed,-4.8934,100000.0,-389344.28,,,,,,,
2024-01-31,6.0,halt_triggered,-4.8944,100000.0,-389441.54000000004,,,,,,,
2024-02-01,1.0,,,,,CTVA,overnight_gap_up_24.2pct,56.49,,,,
2024-02-01,6.0,halt_resumed,-4.9134,100000.0,-391336.63,,,,,,,
2024-02-02,6.0,halt_triggered,-4.9219,100000.0,-392185.0,,,,,,,
2024-02-05,1.0,,,,,APD,overnight_gap_down_12.1pct,227.0,,,,
2024-02-05,1.0,,,,,EL,overnight_gap_up_18.9pct,159.46,,,,
2024-02-05,6.0,halt_resumed,-4.7868,100000.0,-378684.04000000004,,,,,,,
2024-02-06,6.0,halt_triggered,-4.7874,100000.0,-378743.54000000004,,,,,,,
2024-02-07,1.0,,,,,GPRE,overnight_gap_up_25.9pct,25.2,,,,
2024-02-07,1.0,,,,,FUBO,overnight_gap_down_19.5pct,24.24,,,,
2024-02-07,6.0,halt_resumed,-4.8132,100000.0,-381320.46,,,,,,,
2024-02-08,1.0,,,,,REPL,overnight_gap_up_14.6pct,8.5,,,,
2024-02-08,6.0,halt_triggered,-4.866,100000.0,-386601.36,,,,,,,
2024-02-09,6.0,halt_resumed,-4.8617,100000.0,-386173.56,,,,,,,
2024-02-12,6.0,halt_triggered,-4.8683,100000.0,-386834.75,,,,,,,
2024-02-13,6.0,halt_resumed,-4.875,100000.0,-387500.33,,,,,,,
2024-02-14,6.0,halt_triggered,-4.8975,100000.0,-389754.33,,,,,,,
2024-02-15,6.0,halt_resumed,-4.9046,100000.0,-390461.08,,,,,,,
2024-02-16,6.0,halt_triggered,-4.9146,100000.0,-391455.32,,,,,,,
2024-02-20,6.0,halt_resumed,-4.9193,100000.0,-391926.21,,,,,,,
2024-02-21,6.0,halt_triggered,-4.9505,100000.0,-395054.17,,,,,,,
2024-02-22,6.0,halt_resumed,-4.9882,100000.0,-398815.72000000003,,,,,,,
2024-02-23,6.0,halt_triggered,-4.9999,100000.0,-399993.64,,,,,,,
2024-02-26,6.0,halt_resumed,-4.9994,100000.0,-399941.0,,,,,,,
2024-02-27,6.0,halt_triggered,-4.9995,100000.0,-399948.93,,,,,,,
2024-02-27,,dispersion_cb_triggered_dec128,,,,,,,10.0,0.082565,,
2024-02-28,1.0,,,,,LTH,overnight_gap_up_27.1pct,15.78,,,,
2024-02-28,6.0,halt_resumed,-4.9759,100000.0,-397586.97000000003,,,,,,,
2024-02-29,6.0,halt_triggered,-4.4162,100000.0,-341620.61,,,,,,,
2024-03-01,6.0,halt_resumed,-4.4453,100000.0,-344533.78,,,,,,,
2024-03-04,6.0,halt_triggered,-4.4327,100000.0,-343270.08,,,,,,,
2024-03-05,6.0,halt_resumed,-4.3991,100000.0,-339912.7,,,,,,,
2024-03-06,6.0,halt_triggered,-4.3992,100000.0,-339924.82,,,,,,,
2024-03-07,1.0,,,,,VKTX,overnight_gap_down_12.7pct,79.59,,,,
2024-03-07,6.0,halt_resumed,-4.4119,100000.0,-341187.53,,,,,,,
2024-03-08,6.0,halt_triggered,-4.3527,100000.0,-335274.78,,,,,,,
2024-03-11,6.0,halt_resumed,-4.3612,100000.0,-336118.31,,,,,,,
2024-03-12,6.0,halt_triggered,-4.3778,100000.0,-337778.59,,,,,,,
2024-03-13,6.0,halt_resumed,-4.3979,100000.0,-339794.60000000003,,,,,,,
2024-03-14,6.0,halt_triggered,-4.4087,100000.0,-340870.08,,,,,,,
2024-03-15,6.0,halt_resumed,-4.367,100000.0,-336695.85000000003,,,,,,,
2024-03-18,6.0,halt_triggered,-4.3816,100000.0,-338158.67,,,,,,,
2024-03-19,6.0,halt_resumed,-4.3034,100000.0,-330339.74,,,,,,,
2024-03-20,6.0,halt_triggered,-4.3348,100000.0,-333475.27,,,,,,,
2024-03-21,6.0,halt_resumed,-4.3018,100000.0,-330184.7,,,,,,,
2024-03-22,6.0,halt_triggered,-4.3014,100000.0,-330144.89,,,,,,,
2024-03-25,6.0,halt_resumed,-4.3067,100000.0,-330670.97000000003,,,,,,,
2024-03-26,6.0,halt_triggered,-4.3168,100000.0,-331679.82,,,,,,,
2024-03-27,6.0,halt_resumed,-4.3245,100000.0,-332449.77,,,,,,,
2024-03-28,6.0,halt_triggered,-4.3436,100000.0,-334355.21,,,,,,,
2024-04-01,6.0,halt_resumed,-4.353,100000.0,-335304.35000000003,,,,,,,
2024-04-02,6.0,halt_triggered,-4.3989,100000.0,-339893.5,,,,,,,
2024-04-03,6.0,halt_resumed,-4.409,100000.0,-340900.72000000003,,,,,,,
2024-04-04,6.0,halt_triggered,-4.4191,100000.0,-341909.69,,,,,,,
2024-04-05,6.0,halt_resumed,-4.4191,100000.0,-341906.57,,,,,,,
2024-04-08,6.0,halt_triggered,-4.4258,100000.0,-342581.10000000003,,,,,,,
2024-04-09,6.0,halt_resumed,-4.4067,100000.0,-340670.14,,,,,,,
2024-04-10,6.0,halt_triggered,-4.3256,100000.0,-332559.88,,,,,,,
2024-04-11,6.0,halt_resumed,-4.3458,100000.0,-334581.83,,,,,,,
2024-04-12,6.0,halt_triggered,-4.3066,100000.0,-330657.72000000003,,,,,,,
2024-04-15,6.0,halt_resumed,-4.3156,100000.0,-331564.04,,,,,,,
2024-04-16,6.0,halt_triggered,-4.307,100000.0,-330702.88,,,,,,,
2024-04-17,6.0,halt_resumed,-4.254,100000.0,-325397.96,,,,,,,
2024-04-18,6.0,halt_triggered,-4.2946,100000.0,-329457.89,,,,,,,
2024-04-19,6.0,halt_resumed,-4.293,100000.0,-329304.96,,,,,,,
2024-04-22,6.0,halt_triggered,-4.3235,100000.0,-332350.39,,,,,,,
2024-04-23,6.0,halt_resumed,-4.3456,100000.0,-334557.18,,,,,,,
2024-04-24,6.0,halt_triggered,-4.3657,100000.0,-336571.57,,,,,,,
2024-04-25,6.0,halt_resumed,-4.3602,100000.0,-336024.75,,,,,,,
2024-04-26,1.0,,,,,ACCD,overnight_gap_down_14.4pct,7.87,,,,
2024-04-26,6.0,halt_triggered,-4.3369,100000.0,-333693.84,,,,,,,
2024-04-29,6.0,halt_resumed,-4.3179,100000.0,-331790.43,,,,,,,
2024-04-30,6.0,halt_triggered,-4.3068,100000.0,-330678.41000000003,,,,,,,
2024-05-01,6.0,halt_resumed,-4.3051,100000.0,-330511.61,,,,,,,
2024-05-02,1.0,,,,,PTON,overnight_gap_up_12.1pct,3.61,,,,
2024-05-02,6.0,halt_triggered,-4.3207,100000.0,-332074.23,,,,,,,
2024-05-03,6.0,halt_resumed,-4.3408,100000.0,-334080.48,,,,,,,
2024-05-06,6.0,halt_triggered,-4.3565,100000.0,-335650.64,,,,,,,
2024-05-07,6.0,halt_resumed,-4.2747,100000.0,-327467.4,,,,,,,
2024-05-08,6.0,halt_triggered,-4.3062,100000.0,-330623.09,,,,,,,
2024-05-09,1.0,,,,,MGNI,overnight_gap_up_21.3pct,10.8,,,,
2024-05-09,6.0,halt_resumed,-4.3017,100000.0,-330168.3,,,,,,,
2024-05-10,6.0,halt_triggered,-4.322,100000.0,-332200.44,,,,,,,
2024-05-13,6.0,halt_resumed,-4.3321,100000.0,-333214.0,,,,,,,
2024-05-13,,dispersion_cb_triggered_dec128,,,,,,,3.3056,0.039332,,
2024-05-14,6.0,halt_triggered,-4.3268,100000.0,-332681.69,,,,,,,
2024-05-15,6.0,halt_resumed,-4.3535,100000.0,-335350.75,,,,,,,
2024-05-16,6.0,halt_triggered,-4.3737,100000.0,-337366.74,,,,,,,
2024-05-17,6.0,halt_resumed,-4.3904,100000.0,-339044.09,,,,,,,
2024-05-20,6.0,halt_triggered,-4.3904,100000.0,-339044.09,,,,,,,
2024-05-21,6.0,halt_resumed,-4.2909,100000.0,-329087.95,,,,,,,
2024-05-22,1.0,,,,,PLAB,overnight_gap_down_16.4pct,23.63,,,,
2024-05-22,6.0,halt_triggered,-4.329,100000.0,-332897.22000000003,,,,,,,
2024-05-23,6.0,halt_resumed,-4.3553,100000.0,-335534.24,,,,,,,
2024-05-24,6.0,halt_triggered,-4.3671,100000.0,-336707.37,,,,,,,
2024-05-28,6.0,halt_resumed,-4.3024,100000.0,-330242.82,,,,,,,
2024-05-29,6.0,halt_triggered,-4.3298,100000.0,-332978.15,,,,,,,
2024-05-30,6.0,halt_resumed,-4.2774,100000.0,-327743.56,,,,,,,
2024-05-31,6.0,halt_triggered,-4.3048,100000.0,-330482.85000000003,,,,,,,
2024-05-31,,dispersion_cb_triggered_dec128,,,,,,,3.1128,0.040096,,
2024-06-03,1.0,,,,,LQDA,overnight_gap_up_13.1pct,14.55,,,,
2024-06-03,6.0,halt_resumed,-4.3356,100000.0,-333564.64,,,,,,,
2024-06-04,6.0,halt_triggered,-4.3146,100000.0,-331460.86,,,,,,,
2024-06-05,6.0,halt_resumed,-4.2872,100000.0,-328722.56,,,,,,,
2024-06-06,6.0,halt_triggered,-4.2363,100000.0,-323625.67,,,,,,,
2024-06-07,6.0,halt_resumed,-4.1269,100000.0,-312692.84,,,,,,,
2024-06-10,6.0,halt_triggered,-4.1445,100000.0,-314447.07,,,,,,,
2024-06-11,6.0,halt_resumed,-4.14,100000.0,-314003.23,,,,,,,
2024-06-12,6.0,halt_triggered,-4.1381,100000.0,-313806.92,,,,,,,
2024-06-13,6.0,halt_resumed,-4.1547,100000.0,-315472.77,,,,,,,
2024-06-14,6.0,halt_triggered,-4.1687,100000.0,-316874.27,,,,,,,
2024-06-17,6.0,halt_resumed,-4.086,100000.0,-308601.51,,,,,,,
2024-06-18,6.0,halt_triggered,-4.1103,100000.0,-311032.72000000003,,,,,,,
2024-06-20,6.0,halt_resumed,-4.0821,100000.0,-308211.75,,,,,,,
2024-06-21,6.0,halt_triggered,-4.0861,100000.0,-308607.9,,,,,,,
2024-06-24,6.0,halt_resumed,-4.0604,100000.0,-306040.83,,,,,,,
2024-06-25,6.0,halt_triggered,-4.0732,100000.0,-307321.33,,,,,,,
2024-06-26,6.0,halt_resumed,-4.0839,100000.0,-308392.49,,,,,,,
2024-06-27,1.0,,,,,LEVI,overnight_gap_down_17.9pct,18.99,,,,
2024-06-27,6.0,halt_triggered,-4.0093,100000.0,-300927.57,,,,,,,
2024-06-28,6.0,halt_resumed,-4.0093,100000.0,-300930.94,,,,,,,
2024-07-01,6.0,halt_triggered,-3.992,100000.0,-299204.86,,,,,,,
2024-07-02,6.0,halt_resumed,-3.9833,100000.0,-298329.03,,,,,,,
2024-07-03,6.0,halt_triggered,-3.9922,100000.0,-299220.87,,,,,,,
2024-07-05,6.0,halt_resumed,-4.0024,100000.0,-300243.91000000003,,,,,,,
2024-07-08,6.0,halt_triggered,-4.0082,100000.0,-300818.91000000003,,,,,,,
2024-07-08,,dispersion_cb_triggered_dec128,,,,,,,7.0221,0.052631,,
2024-07-09,1.0,,,,,QURE,overnight_gap_up_63.8pct,6.19,,,,
2024-07-09,6.0,halt_resumed,-4.0156,100000.0,-301562.53,,,,,,,
2024-07-09,,dispersion_cb_triggered_dec128,,,,,,,3.7437,0.053016,,
2024-07-10,6.0,halt_triggered,-4.0359,100000.0,-303588.16000000003,,,,,,,
2024-07-11,6.0,halt_resumed,-4.0737,100000.0,-307372.14,,,,,,,
2024-07-12,6.0,halt_triggered,-4.092,100000.0,-309200.23,,,,,,,
2024-07-15,6.0,halt_resumed,-4.0008,100000.0,-300079.67,,,,,,,
2024-07-16,6.0,halt_triggered,-4.0246,100000.0,-302464.78,,,,,,,
2024-07-17,6.0,halt_resumed,-4.0525,100000.0,-305253.16000000003,,,,,,,
2024-07-18,6.0,halt_triggered,-4.103,100000.0,-310300.38,,,,,,,
2024-07-19,6.0,halt_resumed,-4.1288,100000.0,-312879.18,,,,,,,
2024-07-22,6.0,halt_triggered,-4.1171,100000.0,-311710.72000000003,,,,,,,
2024-07-23,6.0,halt_resumed,-4.1171,100000.0,-311710.72000000003,,,,,,,
2024-07-24,6.0,halt_triggered,-4.1319,100000.0,-313192.39,,,,,,,
2024-07-25,6.0,halt_resumed,-4.1427,100000.0,-314274.47000000003,,,,,,,
2024-07-26,6.0,halt_triggered,-4.1427,100000.0,-314274.47000000003,,,,,,,
2024-07-29,6.0,halt_resumed,-4.1245,100000.0,-312451.7,,,,,,,
2024-07-30,6.0,halt_triggered,-4.1453,100000.0,-314531.77,,,,,,,
2024-07-31,6.0,halt_resumed,-4.0758,100000.0,-307580.17,,,,,,,
2024-08-01,6.0,halt_triggered,-4.0496,100000.0,-304960.85000000003,,,,,,,
2024-08-02,6.0,halt_resumed,-3.9429,100000.0,-294293.31,,,,,,,
2024-08-05,6.0,halt_triggered,-3.5209,100000.0,-252094.95,,,,,,,
2024-08-06,6.0,halt_resumed,-3.4789,100000.0,-247889.46000000002,,,,,,,
2024-08-07,6.0,halt_triggered,-3.4057,100000.0,-240573.51,,,,,,,
2024-08-08,1.0,,,,,CRNC,overnight_gap_up_13.1pct,2.68,,,,
2024-08-08,6.0,halt_resumed,-3.4516,100000.0,-245156.47000000003,,,,,,,
2024-08-09,6.0,halt_triggered,-3.4732,100000.0,-247319.97999999998,,,,,,,
2024-08-12,6.0,halt_resumed,-3.4825,100000.0,-248246.02000000002,,,,,,,
2024-08-13,6.0,halt_triggered,-3.4825,100000.0,-248246.02000000002,,,,,,,
2024-08-14,6.0,halt_resumed,-3.5072,100000.0,-250724.53000000003,,,,,,,
2024-08-15,6.0,halt_triggered,-3.5317,100000.0,-253171.85000000003,,,,,,,
2024-08-16,6.0,halt_resumed,-3.521,100000.0,-252104.59000000003,,,,,,,
2024-08-19,6.0,halt_triggered,-3.5058,100000.0,-250579.97999999998,,,,,,,
2024-08-20,6.0,halt_resumed,-3.5151,100000.0,-251514.31,,,,,,,
2024-08-21,6.0,halt_triggered,-3.5385,100000.0,-253848.03000000003,,,,,,,
2024-08-22,6.0,halt_resumed,-3.5385,100000.0,-253848.03000000003,,,,,,,
2024-08-23,6.0,halt_triggered,-3.568,100000.0,-256796.61,,,,,,,
2024-08-26,6.0,halt_resumed,-3.5737,100000.0,-257373.41000000003,,,,,,,
2024-08-27,6.0,halt_triggered,-3.598,100000.0,-259797.14,,,,,,,
2024-08-28,6.0,halt_resumed,-3.6046,100000.0,-260459.09000000003,,,,,,,
2024-08-29,1.0,,,,,BBY,overnight_gap_up_16.9pct,102.65,,,,
2024-08-29,6.0,halt_triggered,-3.6438,100000.0,-264379.41000000003,,,,,,,
2024-08-30,6.0,halt_resumed,-3.6438,100000.0,-264379.41000000003,,,,,,,
2024-09-03,6.0,halt_triggered,-3.6688,100000.0,-266876.15,,,,,,,
2024-09-04,6.0,halt_resumed,-3.6922,100000.0,-269221.48,,,,,,,
2024-09-05,6.0,halt_triggered,-3.6873,100000.0,-268728.79,,,,,,,
2024-09-06,6.0,halt_resumed,-3.7364,100000.0,-273638.36,,,,,,,
2024-09-09,6.0,halt_triggered,-3.7269,100000.0,-272688.06,,,,,,,
2024-09-10,6.0,halt_resumed,-3.7154,100000.0,-271543.55,,,,,,,
2024-09-11,1.0,,,,,ALB,overnight_gap_up_14.7pct,90.21,,,,
2024-09-11,6.0,halt_triggered,-3.7329,100000.0,-273286.11,,,,,,,
2024-09-12,6.0,halt_resumed,-3.7538,100000.0,-275382.71,,,,,,,
2024-09-13,6.0,halt_triggered,-3.7852,100000.0,-278521.11,,,,,,,
2024-09-16,6.0,halt_resumed,-3.8054,100000.0,-280537.09,,,,,,,
2024-09-17,6.0,halt_triggered,-3.816,100000.0,-281600.37,,,,,,,
2024-09-18,6.0,halt_resumed,-3.7843,100000.0,-278426.01,,,,,,,
2024-09-19,6.0,halt_triggered,-3.7843,100000.0,-278426.01,,,,,,,
2024-09-20,6.0,halt_resumed,-3.7885,100000.0,-278851.47000000003,,,,,,,
2024-09-23,6.0,halt_triggered,-3.8188,100000.0,-281884.18,,,,,,,
2024-09-24,6.0,halt_resumed,-3.8184,100000.0,-281843.82,,,,,,,
2024-09-25,6.0,halt_triggered,-3.8286,100000.0,-282860.66000000003,,,,,,,
2024-09-26,6.0,halt_resumed,-3.8084,100000.0,-280839.37,,,,,,,
2024-09-27,6.0,halt_triggered,-3.827,100000.0,-282698.27,,,,,,,
2024-09-30,6.0,halt_resumed,-3.827,100000.0,-282698.27,,,,,,,
2024-10-01,6.0,halt_triggered,-3.8012,100000.0,-280118.33,,,,,,,
2024-10-01,,dispersion_cb_triggered_dec128,,,,,,,3.179,0.036754,,
2024-10-02,6.0,halt_resumed,-3.817,100000.0,-281698.12,,,,,,,
2024-10-03,6.0,halt_triggered,-3.8222,100000.0,-282218.75,,,,,,,
2024-10-04,6.0,halt_resumed,-3.7765,100000.0,-277648.86,,,,,,,
2024-10-07,6.0,halt_triggered,-3.7852,100000.0,-278516.55,,,,,,,
2024-10-08,6.0,halt_resumed,-3.7187,100000.0,-271868.98,,,,,,,
2024-10-09,6.0,halt_triggered,-3.7268,100000.0,-272683.98,,,,,,,
2024-10-10,1.0,,,,,INFO,overnight_gap_down_81.4pct,20.16,,,,
2024-10-10,,dispersion_cb_triggered_dec128,,,,,,,4.9458,0.055933,,
2024-10-11,1.0,,,,,AEHR,overnight_gap_up_13.4pct,15.11,,,,
2024-10-25,1.0,,,,,JOBY,overnight_gap_down_14.7pct,5.155,,,,
2024-10-31,1.0,,,,,ATEC,overnight_gap_up_24.1pct,6.975,,,,
2024-10-31,,dispersion_cb_triggered_dec128,,,,,,,6.279,0.048696,,
2024-11-05,1.0,,,,,BOWL,overnight_gap_up_18.6pct,12.31,,,,
2024-11-06,1.0,,,,,FSLR,overnight_gap_down_12.7pct,188.54,,,,
2024-11-06,,dispersion_cb_triggered_dec128,,,,,,,4.6373,0.05481,,
2024-11-19,6.0,halt_resumed,-3.7617,100000.0,-276171.09,,,,,,,
2024-11-20,1.0,,,,,TGT,overnight_gap_down_17.9pct,128.0,,,,
2024-11-20,6.0,halt_triggered,-3.7825,100000.0,-278254.44,,,,,,,
2024-11-21,6.0,halt_resumed,-3.6862,100000.0,-268621.8,,,,,,,
2024-11-21,,dispersion_cb_triggered_dec128,,,,,,,4.5341,0.073235,,
2024-11-22,6.0,halt_triggered,-3.6545,100000.0,-265453.2,,,,,,,
2024-11-25,6.0,halt_resumed,-3.659,100000.0,-265895.60000000003,,,,,,,
2024-11-26,6.0,halt_triggered,-3.669,100000.0,-266902.8,,,,,,,
2024-11-27,6.0,halt_resumed,-3.6907,100000.0,-269074.34,,,,,,,
2024-11-29,6.0,halt_triggered,-3.7148,100000.0,-271480.24,,,,,,,
2024-12-02,6.0,halt_resumed,-3.702,100000.0,-270200.53,,,,,,,
2024-12-03,6.0,halt_triggered,-3.6947,100000.0,-269472.66000000003,,,,,,,
2024-12-04,6.0,halt_resumed,-3.7012,100000.0,-270123.8,,,,,,,
2024-12-05,6.0,halt_triggered,-3.7466,100000.0,-274659.23,,,,,,,
2024-12-06,6.0,halt_resumed,-3.7066,100000.0,-270662.9,,,,,,,
2024-12-09,6.0,halt_triggered,-3.7032,100000.0,-270315.11,,,,,,,
2024-12-10,6.0,halt_resumed,-3.7147,100000.0,-271466.45,,,,,,,
2024-12-10,,dispersion_cb_triggered_dec128,,,,,,,3.9271,0.07502,,
2024-12-11,1.0,,,,,BLCO,overnight_gap_down_12.1pct,18.15,,,,
2024-12-11,6.0,halt_triggered,-3.7119,100000.0,-271187.0,,,,,,,
2024-12-12,6.0,halt_resumed,-3.6912,100000.0,-269123.27,,,,,,,
2024-12-13,6.0,halt_triggered,-3.7113,100000.0,-271126.48,,,,,,,
2024-12-16,6.0,halt_resumed,-3.7331,100000.0,-273306.03,,,,,,,
2024-12-17,6.0,halt_triggered,-3.7111,100000.0,-271111.29,,,,,,,
2024-12-18,6.0,halt_resumed,-3.4904,100000.0,-249042.49,,,,,,,
2024-12-19,6.0,halt_triggered,-3.4079,100000.0,-240788.19,,,,,,,
2024-12-20,6.0,halt_resumed,-3.3008,100000.0,-230075.91999999998,,,,,,,
2024-12-23,6.0,halt_triggered,-3.2775,100000.0,-227747.63,,,,,,,
2024-12-24,6.0,halt_resumed,-3.2626,100000.0,-226258.08000000002,,,,,,,
2024-12-26,6.0,halt_triggered,-3.2706,100000.0,-227057.78000000003,,,,,,,
2024-12-27,6.0,halt_resumed,-3.2752,100000.0,-227519.22999999998,,,,,,,
2024-12-30,6.0,halt_triggered,-3.2161,100000.0,-221608.19,,,,,,,
2024-12-31,6.0,halt_resumed,-3.2161,100000.0,-221608.19,,,,,,,
2025-01-02,6.0,halt_triggered,-3.2281,100000.0,-222813.84000000003,,,,,,,
2025-01-03,6.0,halt_resumed,-3.2382,100000.0,-223819.11,,,,,,,
2025-01-06,6.0,halt_triggered,-3.2442,100000.0,-224419.28000000003,,,,,,,
2025-01-06,,dispersion_cb_triggered_dec128,,,,,,,5.083,0.155878,,
2025-01-07,1.0,,,,,SERV,overnight_gap_down_14.8pct,19.51,,,,
2025-01-07,6.0,halt_resumed,-3.0343,100000.0,-203428.03000000003,,,,,,,
2025-01-08,1.0,,,,,ACCD,overnight_gap_up_105.4pct,6.88,,,,
2025-01-08,1.0,,,,,RGTI,overnight_gap_down_31.2pct,12.65,,,,
2025-01-08,6.0,halt_triggered,-3.2505,100000.0,-225051.49,,,,,,,
2025-01-10,1.0,,,,,WBA,overnight_gap_up_15.0pct,10.6,,,,
2025-01-10,6.0,halt_resumed,-3.1682,100000.0,-216822.05,,,,,,,
2025-01-13,6.0,halt_triggered,-3.1831,100000.0,-218309.18,,,,,,,
2025-01-14,6.0,halt_resumed,-3.1795,100000.0,-217946.8,,,,,,,
2025-01-15,6.0,halt_triggered,-3.1595,100000.0,-215945.2,,,,,,,
2025-01-16,6.0,halt_resumed,-3.1773,100000.0,-217731.32,,,,,,,
2025-01-17,6.0,halt_triggered,-3.1755,100000.0,-217554.27000000002,,,,,,,
2025-01-21,1.0,,,,,REPL,overnight_gap_up_24.3pct,12.6,,,,
2025-01-21,6.0,halt_resumed,-3.1661,100000.0,-216613.49,,,,,,,
2025-01-22,6.0,halt_triggered,-3.2094,100000.0,-220941.53000000003,,,,,,,
2025-01-23,6.0,halt_resumed,-3.2091,100000.0,-220912.44,,,,,,,
2025-01-24,6.0,halt_triggered,-3.2181,100000.0,-221806.06,,,,,,,
2025-01-27,1.0,,,,,ANET,overnight_gap_down_15.1pct,109.62,,,,
2025-01-27,6.0,halt_resumed,-3.1988,100000.0,-219884.69,,,,,,,
2025-01-28,6.0,halt_triggered,-3.2089,100000.0,-220891.90000000002,,,,,,,
2025-01-29,6.0,halt_resumed,-3.2392,100000.0,-223916.72000000003,,,,,,,
2025-01-30,6.0,halt_triggered,-3.2632,100000.0,-226324.93,,,,,,,
2025-01-31,1.0,,,,,DECK,overnight_gap_down_12.1pct,196.1,,,,
2025-01-31,6.0,halt_resumed,-3.2781,100000.0,-227807.53000000003,,,,,,,
2025-02-03,1.0,,,,,TWST,overnight_gap_down_13.5pct,45.3,,,,
2025-02-03,6.0,halt_triggered,-3.2982,100000.0,-229824.07,,,,,,,
2025-02-04,6.0,halt_resumed,-3.2754,100000.0,-227541.07,,,,,,,
2025-02-05,1.0,,,,,FMC,overnight_gap_down_33.5pct,35.92,,,,
2025-02-05,6.0,halt_triggered,-3.3314,100000.0,-233141.77000000002,,,,,,,
2025-02-06,6.0,halt_resumed,-3.3183,100000.0,-231829.45,,,,,,,
2025-02-07,6.0,halt_triggered,-3.3215,100000.0,-232148.40000000002,,,,,,,
2025-02-10,6.0,halt_resumed,-3.3162,100000.0,-231623.14,,,,,,,
