date,event,z_score,today_dispersion,level,dd_from_peak,rolling_peak_equity,current_equity,ticker,reason,exit_price,action,new_stop
2025-04-24,halt_triggered,,,6.0,-0.2017,111530.7,89039.91,,,,,
2025-07-01,halt_triggered,,,6.0,-0.2034,111530.7,88842.96,,,,,
2025-09-03,halt_triggered,,,6.0,-0.2061,111530.7,88549.29000000001,,,,,
2025-11-04,halt_triggered,,,6.0,-0.2133,111530.7,87735.91,,,,,
2026-01-06,halt_triggered,,,6.0,-0.2172,111530.7,87309.53,,,,,
2026-03-10,halt_triggered,,,6.0,-0.244,111530.7,84313.78,,,,,
2026-03-19,halt_resumed,,,6.0,-0.2249,111530.7,86448.89,,,,,
2026-03-20,halt_triggered,,,6.0,-0.2249,111530.7,86448.89,,,,,
2022-05-06,dispersion_cb_triggered_dec128,5.076,0.048337,,,,,,,,,
2022-05-10,dispersion_cb_triggered_dec128,9.3829,0.109163,,,,,,,,,
2022-08-03,,,,1.0,,,,ALNY,overnight_gap_up_47.9pct,210.0,,
2022-08-03,dispersion_cb_triggered_dec128,9.3449,0.078757,,,,,,,,,
2022-09-06,halt_triggered,,,6.0,-0.2102,100000.0,78981.02,,,,,
2022-10-04,,,,1.0,,,,BHVN,overnight_gap_down_95.2pct,7.3,,
2022-11-08,halt_triggered,,,6.0,-0.3108,100000.0,68920.06,,,,,
2023-01-09,dispersion_cb_triggered_dec128,10.0,0.091788,,,,,,,,,
2023-01-10,halt_triggered,,,6.0,-0.3101,100000.0,68994.83,,,,,
2023-03-13,dispersion_cb_triggered_dec128,3.4482,0.041092,,,,,,,,,
2023-03-14,halt_triggered,,,6.0,-0.3178,100000.0,68224.0,,,,,
2023-05-16,halt_triggered,,,6.0,-0.3178,100000.0,68224.0,,,,,
2023-07-18,halt_triggered,,,6.0,-0.3274,100000.0,67256.76000000001,,,,,
2023-09-19,halt_triggered,,,6.0,-0.3709,100000.0,62910.4,,,,,
2023-10-04,halt_resumed,,,6.0,-0.3546,100000.0,64543.19,,,,,
2023-10-05,halt_triggered,,,6.0,-0.3546,100000.0,64543.19,,,,,
2023-12-05,halt_triggered,,,6.0,-0.3671,100000.0,63293.7,,,,,
2024-02-06,halt_triggered,,,6.0,-0.3765,100000.0,62351.93,,,,,
2024-04-09,halt_triggered,,,6.0,-0.3714,100000.0,62863.97,,,,,
2024-06-11,halt_triggered,,,6.0,-0.3675,100000.0,63246.6,,,,,
2024-08-02,halt_resumed,,,6.0,-0.3473,100000.0,65269.33,,,,,
2024-08-05,halt_triggered,,,6.0,-0.2977,100000.0,70228.34,,,,,
2024-10-07,halt_triggered,,,6.0,-0.2977,100000.0,70225.34,,,,,
2024-12-09,halt_triggered,,,6.0,-0.2977,100000.0,70225.34,,,,,
2025-01-10,halt_resumed,,,6.0,-0.2721,100000.0,72788.93,,,,,
2025-01-13,halt_triggered,,,6.0,-0.2721,100000.0,72788.93,,,,,
2025-03-10,halt_resumed,,,6.0,-0.1872,100000.0,81278.64,,,,,
2025-03-11,halt_triggered,,,6.0,-0.2074,100000.0,79261.07,,,,,
2025-03-13,halt_resumed,,,6.0,-0.1521,100000.0,84786.9,,,,,
2025-04-03,dispersion_cb_triggered_dec128,3.5698,0.046762,,,,,,,,,
2025-04-04,,,,5.0,,,,SPGI,vix_crisis_45.3,,tighten_stop,516.5815
2025-04-04,,,,5.0,,,,WRB,vix_crisis_45.3,,tighten_stop,67.70649999999999
2025-04-04,,,,5.0,,,,CHD,vix_crisis_45.3,,tighten_stop,107.54
2025-04-04,,,,5.0,,,,MMM,vix_crisis_45.3,,tighten_stop,147.364
2025-04-04,,,,5.0,,,,USB,vix_crisis_45.3,,tighten_stop,40.7295
2025-04-04,,,,5.0,,,,SPY,vix_crisis_45.3,,tighten_stop,563.5350000000001
2025-04-04,,,,5.0,,,,REXR,vix_crisis_45.3,,tighten_stop,37.6635
2025-04-04,,,,5.0,,,,RF,vix_crisis_45.3,,tighten_stop,20.5905
2025-04-04,,,,5.0,,,,MSFT,vix_crisis_45.3,,tighten_stop,391.7655
2025-04-04,,,,5.0,,,,SNDR,vix_crisis_45.3,,tighten_stop,22.974
2025-04-04,,,,5.0,,,,BLDR,vix_crisis_45.3,,tighten_stop,125.811
2025-04-04,,,,5.0,,,,FORM,vix_crisis_45.3,,tighten_stop,26.512500000000003
2025-04-04,,,,5.0,,,,CCRN,vix_crisis_45.3,,tighten_stop,15.54
2025-04-04,,,,5.0,,,,MTDR,vix_crisis_45.3,,tighten_stop,46.7985
2025-04-04,,,,5.0,,,,CPRX,vix_crisis_45.3,,tighten_stop,24.50012
2025-04-04,,,,5.0,,,,CNM,vix_crisis_45.3,,tighten_stop,48.412
2025-04-04,,,,5.0,,,,EQH,vix_crisis_45.3,,tighten_stop,52.1835
2025-04-07,,,,5.0,,,,USB,vix_crisis_47.0,,tighten_stop,38.6715
2025-04-07,,,,5.0,,,,SPY,vix_crisis_47.0,,tighten_stop,530.544
2025-04-07,,,,5.0,,,,REXR,vix_crisis_47.0,,tighten_stop,36.414
2025-04-07,,,,5.0,,,,RF,vix_crisis_47.0,,tighten_stop,19.593
2025-04-07,,,,5.0,,,,MSFT,vix_crisis_47.0,,tighten_stop,377.832
2025-04-07,,,,5.0,,,,SNDR,vix_crisis_47.0,,tighten_stop,22.743
2025-04-07,,,,5.0,,,,FORM,vix_crisis_47.0,,tighten_stop,25.378500000000003
2025-04-07,,,,5.0,,,,CCRN,vix_crisis_47.0,,tighten_stop,15.2355
2025-04-07,,,,5.0,,,,MTDR,vix_crisis_47.0,,tighten_stop,40.29900000000001
2025-04-08,,,,5.0,,,,USB,vix_crisis_52.3,,tighten_stop,38.64
2025-04-08,,,,5.0,,,,SPY,vix_crisis_52.3,,tighten_stop,529.599
2025-04-08,,,,5.0,,,,REXR,vix_crisis_52.3,,tighten_stop,35.1015
2025-04-08,,,,5.0,,,,MSFT,vix_crisis_52.3,,tighten_stop,375.753
2025-04-08,,,,5.0,,,,SNDR,vix_crisis_52.3,,tighten_stop,22.3335
2025-04-08,,,,5.0,,,,CCRN,vix_crisis_52.3,,tighten_stop,14.7945
2025-04-08,,,,5.0,,,,NSC,vix_crisis_52.3,,tighten_stop,224.587755
2025-04-08,,,,5.0,,,,LQD,vix_crisis_52.3,,tighten_stop,112.129395
2025-04-09,dispersion_cb_triggered_dec128,4.0385,0.058542,,,,,,,,,
2025-04-10,,,,5.0,,,,LQD,vix_crisis_40.7,,tighten_stop,110.5755
2025-05-13,halt_triggered,,,6.0,-0.2039,100000.0,79607.74,,,,,
2025-07-15,halt_triggered,,,6.0,-0.2,100000.0,79997.81,,,,,
2025-09-16,halt_triggered,,,6.0,-0.2249,100000.0,77511.73,,,,,
2025-11-18,halt_triggered,,,6.0,-0.2278,100000.0,77224.68,,,,,
2026-01-21,halt_triggered,,,6.0,-0.2777,100000.0,72226.92,,,,,
2026-01-28,,,,1.0,,,,APH,overnight_gap_down_15.2pct,141.0,,
2026-01-28,halt_resumed,,,6.0,-0.2128,100000.0,78724.9,,,,,
2026-01-29,halt_triggered,,,6.0,-0.2128,100000.0,78724.9,,,,,
2026-02-18,,,,1.0,,,,GPN,overnight_gap_up_14.0pct,79.55,,
2026-03-06,halt_resumed,,,6.0,-0.0797,100000.0,92034.28,,,,,
2026-04-27,halt_triggered,,,6.0,-0.2187,100000.0,78127.9,,,,,
2026-04-28,halt_resumed,,,6.0,-0.1892,100000.0,81080.58,,,,,
2022-05-06,,,,1.0,,,,CCXI,overnight_gap_up_16.8pct,18.26,,
2022-05-09,dispersion_cb_triggered_dec128,3.4921,0.054006,,,,,,,,,
2022-07-05,dispersion_cb_triggered_dec128,3.1219,0.048424,,,,,,,,,
2022-08-04,dispersion_cb_triggered_dec128,10.0,0.167614,,,,,,,,,
2022-08-11,,,,1.0,,,,VZIO,overnight_gap_up_16.6pct,12.17,,
2022-08-22,halt_triggered,,,6.0,-0.2208,105963.62,82567.37,,,,,
2022-10-24,halt_triggered,,,6.0,-0.2442,105963.62,80082.87,,,,,
2022-12-27,halt_triggered,,,6.0,-0.246,105963.62,79894.3,,,,,
2023-02-28,halt_triggered,,,6.0,-0.2627,105963.62,78128.42,,,,,
2023-05-02,halt_triggered,,,6.0,-0.2605,105963.62,78364.24,,,,,
2023-05-24,,,,1.0,,,,ANF,overnight_gap_up_18.9pct,27.35,,
2023-07-05,halt_triggered,,,6.0,-0.2872,105963.62,75531.09,,,,,
2023-09-06,halt_triggered,,,6.0,-0.2791,105963.62,76391.53,,,,,
2023-11-07,halt_triggered,,,6.0,-0.2969,105963.62,74498.67,,,,,
2024-01-09,halt_triggered,,,6.0,-0.3312,105963.62,70871.35,,,,,
2024-03-12,halt_triggered,,,6.0,-0.3541,105963.62,68445.67,,,,,
2024-05-14,halt_triggered,,,6.0,-0.3698,105963.62,66776.65,,,,,
2024-07-16,halt_triggered,,,6.0,-0.3857,105963.62,65095.99,,,,,
2024-08-02,,,,1.0,,,,XPOF,overnight_gap_down_41.3pct,10.0,,
2024-09-17,halt_triggered,,,6.0,-0.4351,105963.62,59863.4,,,,,
2024-11-19,halt_triggered,,,6.0,-0.4546,105963.62,57788.05,,,,,
2025-01-10,halt_resumed,,,6.0,-0.4313,105963.62,60265.81,,,,,
2025-01-13,halt_triggered,,,6.0,-0.4313,105963.62,60265.81,,,,,
2025-03-10,halt_resumed,,,6.0,-0.3592,105963.62,67901.92,,,,,
2025-03-11,halt_triggered,,,6.0,-0.3592,105963.62,67901.92,,,,,
2025-03-18,halt_resumed,,,6.0,-0.3305,105963.62,70947.0,,,,,
2025-03-19,halt_triggered,,,6.0,-0.3305,105963.62,70947.0,,,,,
2025-04-04,,,,5.0,,,,MO,vix_crisis_45.3,,tighten_stop,57.019
2025-04-04,,,,5.0,,,,V,vix_crisis_45.3,,tighten_stop,344.57449999999994
2025-04-04,,,,5.0,,,,AEE,vix_crisis_45.3,,tighten_stop,98.4865
2025-04-04,,,,5.0,,,,SPY,vix_crisis_45.3,,tighten_stop,563.5350000000001
2025-04-04,,,,5.0,,,,REZI,vix_crisis_45.3,,tighten_stop,17.2515
2025-04-04,,,,5.0,,,,CPRT,vix_crisis_45.3,,tighten_stop,54.915
2025-04-04,,,,5.0,,,,BLK,vix_crisis_45.3,,tighten_stop,932.0325
2025-04-04,halt_resumed,,,6.0,-0.2886,105963.62,75380.26,,,,,
2025-04-07,,,,5.0,,,,SPY,vix_crisis_47.0,,tighten_stop,530.544
2025-04-07,,,,5.0,,,,REZI,vix_crisis_47.0,,tighten_stop,16.401
2025-04-07,,,,5.0,,,,BLK,vix_crisis_47.0,,tighten_stop,863.7510000000001
2025-04-07,halt_triggered,,,6.0,-0.2822,105963.62,76058.57,,,,,
2025-04-08,,,,5.0,,,,SPY,vix_crisis_52.3,,tighten_stop,529.599
2025-04-08,,,,5.0,,,,BLK,vix_crisis_52.3,,tighten_stop,858.375
2025-06-09,halt_triggered,,,6.0,-0.2703,105963.62,77323.6,,,,,
2025-08-11,halt_triggered,,,6.0,-0.2703,105963.62,77323.6,,,,,
2025-10-13,halt_triggered,,,6.0,-0.2976,105963.62,74430.43,,,,,
2025-12-15,halt_triggered,,,6.0,-0.2977,105963.62,74418.55,,,,,
2026-01-12,,,,1.0,,,,ANF,overnight_gap_down_17.5pct,103.0,,
2026-02-09,,,,1.0,,,,CCXI,overnight_gap_down_80.4pct,10.2,,
2026-02-17,halt_triggered,,,6.0,-0.3135,105963.62,72744.29000000001,,,,,
2026-04-21,halt_triggered,,,6.0,-0.3113,105963.62,72980.98,,,,,
2022-05-09,dispersion_cb_triggered_dec128,3.0552,0.045905,,,,,,,,,
2022-05-26,,,,1.0,,,,DLTR,overnight_gap_up_19.6pct,159.81,,
2022-06-02,,,,1.0,,,,PSTG,overnight_gap_up_13.0pct,27.12,,
2022-07-28,,,,1.0,,,,SHLS,overnight_gap_up_14.2pct,21.74,,
2022-08-03,dispersion_cb_triggered_dec128,3.7266,0.047393,,,,,,,,,
2022-08-04,halt_triggered,,,6.0,-0.2007,100000.0,79929.35,,,,,
2022-10-04,halt_triggered,,,6.0,-0.2411,100000.0,75887.20999999999,,,,,
2022-11-04,halt_resumed,,,6.0,-0.2124,100000.0,78763.37,,,,,
2022-11-07,halt_triggered,,,6.0,-0.2124,100000.0,78763.37,,,,,
2022-11-11,halt_resumed,,,6.0,-0.1869,100000.0,81308.18,,,,,
2022-11-18,,,,1.0,,,,STNE,overnight_gap_up_14.8pct,11.33,,
2022-11-30,halt_triggered,,,6.0,-0.2167,100000.0,78333.53,,,,,
2022-12-02,halt_resumed,,,6.0,-0.1843,100000.0,81574.69,,,,,
2022-12-28,halt_triggered,,,6.0,-0.2043,100000.0,79566.33,,,,,
2023-02-28,halt_triggered,,,6.0,-0.2212,100000.0,77876.62,,,,,
2023-04-03,halt_resumed,,,6.0,-0.1801,100000.0,81993.0,,,,,
2023-04-14,dispersion_cb_triggered_dec128,6.0505,0.04664,,,,,,,,,
2023-04-17,halt_triggered,,,6.0,-0.2081,100000.0,79192.14,,,,,
2023-05-05,,,,1.0,,,,ACMR,overnight_gap_up_16.3pct,10.33,,
2023-06-20,halt_triggered,,,6.0,-0.2104,100000.0,78961.54000000001,,,,,
2023-07-21,halt_resumed,,,6.0,-0.1873,100000.0,81273.5,,,,,
2023-07-26,,,,1.0,,,,RES,overnight_gap_down_13.4pct,7.76,,
2023-07-26,halt_triggered,,,6.0,-0.2091,100000.0,79087.28,,,,,
2023-09-26,halt_triggered,,,6.0,-0.2421,100000.0,75791.35,,,,,
2023-10-03,halt_resumed,,,6.0,-0.2034,100000.0,79659.28,,,,,
2023-10-03,dispersion_cb_triggered_dec128,3.2686,0.035492,,,,,,,,,
2023-10-04,halt_triggered,,,6.0,-0.2034,100000.0,79659.28,,,,,
2023-10-24,halt_resumed,,,6.0,-0.1689,100000.0,83112.15,,,,,
2023-10-27,dispersion_cb_triggered_dec128,3.7687,0.038582,,,,,,,,,
2023-11-21,halt_triggered,,,6.0,-0.2084,100000.0,79159.19,,,,,
2023-11-30,,,,1.0,,,,PSTG,overnight_gap_down_18.2pct,31.03,,
2024-01-23,halt_triggered,,,6.0,-0.2424,100000.0,75761.64,,,,,
2024-01-24,halt_resumed,,,6.0,-0.2233,100000.0,77671.95,,,,,
2024-01-25,,,,1.0,,,,COLB,overnight_gap_down_19.1pct,20.69,,
2024-01-25,halt_triggered,,,6.0,-0.2238,100000.0,77619.17,,,,,
2024-02-21,halt_resumed,,,6.0,-0.1561,100000.0,84394.09,,,,,
2024-03-06,halt_triggered,,,6.0,-0.2037,100000.0,79631.59,,,,,
2024-03-13,,,,1.0,,,,DLTR,overnight_gap_down_13.7pct,129.15,,
2024-03-19,halt_resumed,,,6.0,-0.1673,100000.0,83270.86,,,,,
2024-05-08,,,,1.0,,,,AVDL,overnight_gap_down_12.6pct,15.89,,
2024-05-15,halt_triggered,,,6.0,-0.2057,100000.0,79433.38,,,,,
2024-05-17,,,,1.0,,,,DOCS,overnight_gap_up_21.4pct,28.81,,
2024-06-11,,,,1.0,,,,CXW,overnight_gap_down_25.6pct,11.01,,
2024-07-09,halt_resumed,,,6.0,-0.1847,100000.0,81526.28,,,,,
2024-08-05,halt_triggered,,,6.0,-0.2013,100000.0,79868.44,,,,,
2024-08-07,,,,1.0,,,,ACMR,overnight_gap_up_20.1pct,18.16,,
2024-08-07,halt_resumed,,,6.0,-0.1529,100000.0,84709.08,,,,,
2024-08-26,halt_triggered,,,6.0,-0.202,100000.0,79801.05,,,,,
2024-08-28,,,,1.0,,,,NBIX,overnight_gap_down_17.5pct,125.9,,
2024-09-17,halt_resumed,,,6.0,-0.181,100000.0,81900.98999999999,,,,,
2024-10-07,halt_triggered,,,6.0,-0.2041,100000.0,79585.51999999999,,,,,
2024-11-14,halt_resumed,,,6.0,-0.1565,100000.0,84349.78,,,,,
2024-12-11,halt_triggered,,,6.0,-0.2052,100000.0,79479.33,,,,,
2025-01-22,halt_resumed,,,6.0,-0.1755,100000.0,82447.35,,,,,
2025-01-28,halt_triggered,,,6.0,-0.2058,100000.0,79423.98999999999,,,,,
2025-01-31,halt_resumed,,,6.0,-0.1744,100000.0,82563.44,,,,,
2025-02-07,,,,1.0,,,,NBIX,overnight_gap_down_16.3pct,126.01,,
2025-02-12,halt_triggered,,,6.0,-0.2049,100000.0,79511.67,,,,,
2025-02-25,halt_resumed,,,6.0,-0.1718,100000.0,82824.08,,,,,
2025-03-03,halt_triggered,,,6.0,-0.2029,100000.0,79707.45999999999,,,,,
2025-03-07,halt_resumed,,,6.0,-0.1309,100000.0,86907.20999999999,,,,,
2025-04-04,,,,5.0,,,,SHY,vix_crisis_45.3,,tighten_stop,84.53550000000001
2025-04-04,,,,5.0,,,,SPY,vix_crisis_45.3,,tighten_stop,582.2834999999999
2025-04-04,,,,5.0,,,,BMY,vix_crisis_45.3,,tighten_stop,59.9545
2025-04-04,,,,5.0,,,,RJF,vix_crisis_45.3,,tighten_stop,136.794
2025-04-04,,,,5.0,,,,TPR,vix_crisis_45.3,,tighten_stop,68.34450000000001
2025-04-04,,,,5.0,,,,COLB,vix_crisis_45.3,,tighten_stop,22.911
2025-04-04,,,,5.0,,,,SHLS,vix_crisis_45.3,,tighten_stop,3.2025
2025-04-04,,,,5.0,,,,STNE,vix_crisis_45.3,,tighten_stop,10.8775
2025-04-04,,,,5.0,,,,ULS,vix_crisis_45.3,,tighten_stop,54.9575
2025-04-04,,,,5.0,,,,AMAT,vix_crisis_45.3,,tighten_stop,134.95545
2025-04-04,,,,5.0,,,,MOH,vix_crisis_45.3,,tighten_stop,334.61185
2025-04-07,,,,5.0,,,,SHY,vix_crisis_47.0,,tighten_stop,84.53550000000001
2025-04-07,,,,5.0,,,,RJF,vix_crisis_47.0,,tighten_stop,129.8325
2025-04-07,,,,5.0,,,,TPR,vix_crisis_47.0,,tighten_stop,66.087
2025-04-07,,,,5.0,,,,COLB,vix_crisis_47.0,,tighten_stop,21.819000000000003
2025-04-07,,,,5.0,,,,SHLS,vix_crisis_47.0,,tighten_stop,3.2025
2025-04-07,,,,5.0,,,,AMAT,vix_crisis_47.0,,tighten_stop,133.2975
2025-04-07,,,,5.0,,,,MOH,vix_crisis_47.0,,tighten_stop,334.61185
2025-04-08,,,,5.0,,,,SHY,vix_crisis_52.3,,tighten_stop,84.53550000000001
2025-04-08,,,,5.0,,,,RJF,vix_crisis_52.3,,tighten_stop,129.8325
2025-04-08,,,,5.0,,,,TPR,vix_crisis_52.3,,tighten_stop,66.087
2025-04-08,,,,5.0,,,,MOH,vix_crisis_52.3,,tighten_stop,334.61185
2025-04-08,,,,5.0,,,,KBH,vix_crisis_52.3,,tighten_stop,58.32246000000001
2025-04-08,,,,5.0,,,,SOBO,vix_crisis_52.3,,tighten_stop,22.99798
2025-04-08,,,,5.0,,,,CI,vix_crisis_52.3,,tighten_stop,339.759
2025-04-10,,,,5.0,,,,SHY,vix_crisis_40.7,,tighten_stop,84.53550000000001
2025-04-10,,,,5.0,,,,CI,vix_crisis_40.7,,tighten_stop,329.532
2025-04-10,,,,5.0,,,,STE,vix_crisis_40.7,,tighten_stop,211.09095
2025-04-10,,,,5.0,,,,ULS,vix_crisis_40.7,,tighten_stop,51.85841
2025-04-23,halt_triggered,,,6.0,-0.2115,100000.0,78853.17,,,,,
2025-06-24,halt_triggered,,,6.0,-0.2285,100000.0,77154.76999999999,,,,,
2025-08-26,halt_triggered,,,6.0,-0.2187,100000.0,78129.73999999999,,,,,
2025-10-17,halt_resumed,,,6.0,-0.1285,100000.0,87151.72,,,,,
2025-10-20,,,,1.0,,,,SOC,overnight_gap_up_16.0pct,13.7,,
2025-10-29,,,,1.0,,,,GTES,overnight_gap_down_14.3pct,22.12,,
2025-11-11,,,,1.0,,,,FISV,overnight_gap_down_44.3pct,63.6,,
2025-11-11,halt_triggered,,,6.0,-0.2069,100000.0,79307.13,,,,,
2025-12-04,halt_resumed,,,6.0,-0.1847,100000.0,81531.39,,,,,
2025-12-12,halt_triggered,,,6.0,-0.2032,100000.0,79680.47,,,,,
2026-02-03,,,,1.0,,,,RES,overnight_gap_down_17.2pct,5.48,,
2026-02-06,,,,1.0,,,,MOH,overnight_gap_down_28.8pct,125.97,,
